"id","name","region","sport","sport_id","region_id"
11147,ITF Egypt F5 - Men Singles,International,Tennis,3,490
11441,ITF Tunisia 10A - Women Singles,International,Tennis,3,490
11058,ITF Tunisia F9 - Men Singles,International,Tennis,3,490
11677,ITF Tunisia F16 - Men Doubles,International,Tennis,3,490
11643,ITF Slovenia 08A - Women Singles,International,Tennis,3,490
10972,ITF Mexico 02A - Women Singles,International,Tennis,3,490
11237,ATP Dubai - UAE Men Doubles,International,Tennis,3,490
11149,ITF Tunisia F12 Men Singles,International,Tennis,3,490
11261,ITF Argentina 04A - Women Singles,International,Tennis,3,490
11662,ITF Australia 07A - Women Doubles,International,Tennis,3,490
10993,ITF USA F4 - Men Singles,International,Tennis,3,490
10969,ITF Egypt F3 - Men Singles,International,Tennis,3,490
11654,ITF Spain F5 - Men Singles,International,Tennis,3,490
10978,ATP Cordoba - Argentina Men Double,International,Tennis,3,490
11259,ITF Argentina F2 - Men Singles,International,Tennis,3,490
11533,ITF Colombia F1 - Men Singles,International,Tennis,3,490
12034,ITF Portugal 05A - Women Singles,International,Tennis,3,490
11584,ITF France 05A - Women Doubles,International,Tennis,3,490
11640,ITF Turkey 11A - Women Singles,International,Tennis,3,490
11235,ATP Acapulco - Mexico Men Singles,International,Tennis,3,490
11788,ATP Marrakech - Morocco Men Singles,International,Tennis,3,490
11759,ITF Japan F1 - Men Doubles,International,Tennis,3,490
11972,ITF France F11 - Men Doubles,International,Tennis,3,490
11043,ATP Buenos Aires - Argentina Men Singles,International,Tennis,3,490
11742,ITF India F3 - Men Doubles,International,Tennis,3,490
11585,ITF Egypt 07A - Women Singles,International,Tennis,3,490
11561,ATP Challenger Phoenix - USA Men Singles,International,Tennis,3,490
12123,ATP Challenger Coquimbo - Chile Men Singles,International,Tennis,3,490
11529,ITF Portugal F5 - Men Singles,International,Tennis,3,490
12122,ITF Tunisia F22 - Men Singles,International,Tennis,3,490
12063,ITF Turkey 16A - Women Doubles,International,Tennis,3,490
11449,ATP Challenger Santiago - Chile Men Doubles,International,Tennis,3,490
11289,ITF Malaysia 03A - Women Doubles,International,Tennis,3,490
11278,ITF USA 10A - Women Singles,International,Tennis,3,490
11446,ITF Kazakhstan 02A - Women Singles,International,Tennis,3,490
12159,ITF Tunisia 18A - Women Doubles,International,Tennis,3,490
11047,ATP Challenger Chennai - India Men Double,International,Tennis,3,490
11628,ITF India F2 - Men Singles,International,Tennis,3,490
11798,ITF France F9 - Men Singles,International,Tennis,3,490
11434,ITF South Africa 01A - Women Singles,International,Tennis,3,490
11949,ITF Slovenia 01A - Women Singles,International,Tennis,3,490
12113,ITF Cyprus F2 - Men Singles,International,Tennis,3,490
11073,ITF Mexico 03A - Women Singles,International,Tennis,3,490
11456,ITF Kazakhstan 02A - Women Doubles,International,Tennis,3,490
11754,ITF Indonesia 03A - Women Doubles,International,Tennis,3,490
12079,ITF Trinidad and Tobago F2 - Men Doubles,International,Tennis,3,490
11162,ATP Challenger Monterrey - Mexico Men Singles,International,Tennis,3,490
12050,ITF Brazil F1 - Men Singles,International,Tennis,3,490
11807,ATP Challenger San Luis Potosi - Mexico Men Singles,International,Tennis,3,490
12018,ITF Cyprus F1 - Men Singles,International,Tennis,3,490
11246,ITF Turkey F8 - Men Singles,International,Tennis,3,490
11427,ITF Egypt F7 - Men Singles,International,Tennis,3,490
11976,ITF Turkey 15A - Women Doubles,International,Tennis,3,490
11079,ITF USA F5 - Men Singles,International,Tennis,3,490
11262,ATP Challenger Waco - Texas Men Singles,International,Tennis,3,490
11629,ITF Indonesia 02A - Women Singles,International,Tennis,3,490
11307,ITF USA 10A - Women Doubles,International,Tennis,3,490
11036,WTA Doha - Qatar Women Singles,International,Tennis,3,490
11582,ITF Tunisia F15 - Men Doubles,International,Tennis,3,490
11657,ATP Miami - USA Men Singles,International,Tennis,3,490
11245,ITF Spain F7 - Men Singles,International,Tennis,3,490
10929,ATP Challenger Vilnius - Lithuania Men Double,International,Tennis,3,490
11948,ITF Switzerland 02A - Women Singles,International,Tennis,3,490
10613,ITF Tunisia F5 - Men Singles,International,Tennis,3,490
11895,ITF Italy F3 - Men Doubles,International,Tennis,3,490
11997,SRL Spring Invitational Auckland - NZL - Women,International,Tennis,3,490
11537,ITF Greece 01A - Women Singles,International,Tennis,3,490
12111,WTA 125K Saint-Malo - France - Women Singles,International,Tennis,3,490
11060,ITF Tunisia 07A - Women Singles,International,Tennis,3,490
11752,ITF Egypt 09A - Women Doubles,International,Tennis,3,490
10627,ITF Australia 02A - Women Doubles,International,Tennis,3,490
11641,ITF Tunisia 12A - Women Singles,International,Tennis,3,490
11255,ITF Malaysia 03A - Women Singles,International,Tennis,3,490
11794,ITF Spain F6 - Men Singles,International,Tennis,3,490
11455,WTA Indian Wells - USA Women Singles,International,Tennis,3,490
12092,SRL Spring Invitational Nelson - NZL,International,Tennis,3,490
12047,ATP Madrid - Spain Men Singles,International,Tennis,3,490
11524,ITF Turkey 10A - Women Singles,International,Tennis,3,490
11466,ITF Croatia F1 - Men Doubles,International,Tennis,3,490
11140,ATP Challenger Bengaluru - India Men Singles,International,Tennis,3,490
11480,ITF France 07A - Women Doubles,International,Tennis,3,490
11172,Australia F2 Men Double,International,Tennis,3,490
10616,ITF Tunisia F6 - Men Singles,International,Tennis,3,490
11244,ATP Challenger Pau - France Men Singles,International,Tennis,3,490
11957,ATP Challenger Tallahassee - USA Men Singles,International,Tennis,3,490
10996,ITF Mexico 02A - Women Doubles,International,Tennis,3,490
11897,ITF Turkey F14 - Men Doubles,International,Tennis,3,490
11575,ITF South Africa 02A - Women Doubles,International,Tennis,3,490
10632,SRL Winter Invitational Nova Cruz - BRA,International,Tennis,3,490
11473,ITF Tunisia 10A - Women Doubles,International,Tennis,3,490
11773,WTA Bogota - Colombia Women Singles,International,Tennis,3,490
11875,ITF Turkey 14A - Women Singles,International,Tennis,3,490
11127,ATP Rio de Janeiro - Brazil Men Double,International,Tennis,3,490
10928,ATP Montpellier - France Men Singles,International,Tennis,3,490
12021,ITF Turkey 20A - Women Singles,International,Tennis,3,490
11970,ITF Tunisia F20 - Men Doubles,International,Tennis,3,490
11187,ITF Tunisia F11 - Men Doubles,International,Tennis,3,490
11572,ITF Egypt F8 - Men Doubles,International,Tennis,3,490
12029,ITF Great Britain F6 - Men Singles,International,Tennis,3,490
11877,ITF Spain 11B - Women Singles,International,Tennis,3,490
11054,ATP Challenger Cherbourg - France Men Singles,International,Tennis,3,490
12056,ITF Georgia F1 - Men Doubles,International,Tennis,3,490
11186,ITF Portugal F3 - Men Doubles,International,Tennis,3,490
11160,ITF Argentina 03A - Women Singles,International,Tennis,3,490
11816,ITF Japan 03A - Women Doubles,International,Tennis,3,490
11642,ITF France 10A - Women Singles,International,Tennis,3,490
11886,ITF Switzerland 01A - Women Singles,International,Tennis,3,490
11432,ITF Iran F1 - Men Singles,International,Tennis,3,490
11492,ITF Slovakia 02A - Women Doubles,International,Tennis,3,490
11022,SRL Winter Invitational Kangaroo Island - AUS - Women,International,Tennis,3,490
12043,ATP Challenger Rome - Italy Men Double,International,Tennis,3,490
11793,ITF Croatia F4 - Men Singles,International,Tennis,3,490
11274,ITF Slovakia 01A - Women Singles,International,Tennis,3,490
12132,ITF USA F13 - Men Singles,International,Tennis,3,490
11961,WTA Stuttgart - Germany Women Double,International,Tennis,3,490
11971,ITF Great Britain F5 - Men Doubles,International,Tennis,3,490
11810,ITF Croatia 01A - Women Doubles,International,Tennis,3,490
12067,ITF Serbia F1 - Men Doubles,International,Tennis,3,490
12069,ITF Tunisia 17A - Women Doubles,International,Tennis,3,490
10604,ATP Challenger Koblenz - Germany Men Double,International,Tennis,3,490
11680,ATP Miami - USA Men Doubles,International,Tennis,3,490
11321,ITF Kazakhstan F1 - Men Doubles,International,Tennis,3,490
12061,ITF Turkey F16 - Men Doubles,International,Tennis,3,490
11435,ITF Turkey 09A - Women Singles,International,Tennis,3,490
11564,ITF Indonesia 01A - Women Doubles,International,Tennis,3,490
11288,ITF India 06A - Women Doubles,International,Tennis,3,490
11156,ATP Challenger Monterrey - Mexico Men Double,International,Tennis,3,490
11050,ATP Challenger Chennai - India Men Singles,International,Tennis,3,490
11705,ITF India F3 - Men Singles,International,Tennis,3,490
11790,ATP Challenger Barletta - Italy Men Singles,International,Tennis,3,490
11873,ITF Tunisia F19 - Men Singles,International,Tennis,3,490
11981,ITF Portugal 04A - Women Doubles,International,Tennis,3,490
11316,ITF Spain 03A - Women Doubles,International,Tennis,3,490
11138,ATP Doha - Qatar Men Double,International,Tennis,3,490
11772,ATP Estoril - Portugal Men Singles,International,Tennis,3,490
10931,ITF Australia 03A - Women Singles,International,Tennis,3,490
10618,ITF Portugal 01A - Women Singles,International,Tennis,3,490
11247,ITF Egypt F6 - Men Singles,International,Tennis,3,490
11479,ITF Argentina F3 - Men Doubles,International,Tennis,3,490
11814,ITF USA 12A - Women Singles,International,Tennis,3,490
11154,ITF Turkey 07A - Women Singles,International,Tennis,3,490
11909,ITF Spain F10 - Men Doubles,International,Tennis,3,490
11779,ITF Japan F2 - Men Singles,International,Tennis,3,490
11715,ITF Egypt 09A - Women Singles,International,Tennis,3,490
11637,ITF Tunisia F16 - Men Singles,International,Tennis,3,490
12024,ITF Germany F4 - Men Singles,International,Tennis,3,490
12058,ITF Italy 04A - Women Doubles,International,Tennis,3,490
12036,ITF Serbia 02A - Women Singles,International,Tennis,3,490
10602,ATP Challenger Burnie - Australia Men Double,International,Tennis,3,490
12101,ATP Challenger Gwangju - Korea Republic Men Singles,International,Tennis,3,490
11511,ITF Australia F4 - Men Singles,International,Tennis,3,490
11228,ATP Dubai - UAE Men Singles,International,Tennis,3,490
10985,ITF Portugal F1 - Men Singles,International,Tennis,3,490
11708,ATP Challenger San Remo - Italy Men Singles,International,Tennis,3,490
11932,ATP Challenger Florianopolis - Brazil Men Double,International,Tennis,3,490
11803,ITF Tunisia 14A - Women Singles,International,Tennis,3,490
11146,ITF Portugal F3 - Men Singles,International,Tennis,3,490
10960,ITF Portugal 02A - Women Singles,International,Tennis,3,490
11580,ITF Turkey F10 - Men Doubles,International,Tennis,3,490
10606,ATP Challenger Cleveland - USA Men Doubles,International,Tennis,3,490
11785,ITF Singapore 01A - Women Singles,International,Tennis,3,490
11126,ATP Rio de Janeiro - Brazil Men Singles,International,Tennis,3,490
11471,ITF South Africa 01A - Women Doubles,International,Tennis,3,490
11541,ATP Challenger Szekesfehervar - Hungary Men Doubles,International,Tennis,3,490
11624,ITF Australia F5 - Men Singles,International,Tennis,3,490
11305,ITF Canada 01A - Women Doubles,International,Tennis,3,490
12041,ATP Challenger Seoul - Korea Republic Men Double,International,Tennis,3,490
10962,WTA Linz - Austria Women Singles,International,Tennis,3,490
10970,ITF Egypt F3 - Men Doubles,International,Tennis,3,490
11712,ITF Turkey F12 Men Singles,International,Tennis,3,490
11566,ITF India F1 - Men Doubles,International,Tennis,3,490
12144,ITF Turkey F17 - Men Doubles,International,Tennis,3,490
11094,ITF Dominican Republic F1 - Men Doubles,International,Tennis,3,490
11941,ITF Great Britain F5 - Men Singles,International,Tennis,3,490
12076,ITF Brazil F1 - Men Doubles,International,Tennis,3,490
11128,WTA Merida - Mexico Women Singles,International,Tennis,3,490
11859,ATP Monte Carlo - Monaco Men Singles,International,Tennis,3,490
11835,ITF Burundi 01A - Women Doubles,International,Tennis,3,490
11655,ITF France F6 - Men Singles,International,Tennis,3,490
12110,ITF Spain 16A - Women Singles,International,Tennis,3,490
12124,ITF Japan 07A - Women Singles,International,Tennis,3,490
12039,ITF Ecuador 02A - Women Singles,International,Tennis,3,490
11181,ITF India 05A - Women Doubles,International,Tennis,3,490
11682,ITF Colombia 02A - Women Doubles,International,Tennis,3,490
12137,ATP Challenger Cagliari - Italy Men Doubles,International,Tennis,3,490
12148,ITF Turkey 17A - Women Doubles,International,Tennis,3,490
11646,ATP Challenger Zadar - Croatia Men Doubles,International,Tennis,3,490
11248,ITF Portugal F4 - Men Singles,International,Tennis,3,490
11724,ATP Challenger Girona - Spain Men Doubles,International,Tennis,3,490
10987,ITF Egypt 02A - Women Doubles,International,Tennis,3,490
11287,ITF Kazakhstan 01A - Women Doubles,International,Tennis,3,490
11294,ITF Turkey F8 - Men Doubles,International,Tennis,3,490
11740,WTA 125 San Luis Potosi - Mexico Doubles,International,Tennis,3,490
10988,ITF France 04A - Women Doubles,International,Tennis,3,490
11839,ITF USA 12A - Women Doubles,International,Tennis,3,490
11426,ATP Challenger Antalya - Turkey Men Singles,International,Tennis,3,490
11254,ITF Tunisia 09A - Women Singles,International,Tennis,3,490
11297,ITF Egypt 05A - Women Doubles,International,Tennis,3,490
12045,WTA Madrid - Spain Women Singles,International,Tennis,3,490
11450,ITF Slovakia 02A - Women Singles,International,Tennis,3,490
12160,ITF USA 17A - Women Doubles,International,Tennis,3,490
12053,ITF Japan 06A - Women Doubles,International,Tennis,3,490
11707,ITF Indonesia 03A - Women Singles,International,Tennis,3,490
12145,ITF Croatia F5 - Men Doubles,International,Tennis,3,490
12134,ITF Georgia 01A - Women Doubles,International,Tennis,3,490
10626,ITF Australia 02A - Women Singles,International,Tennis,3,490
11168,SRL Winter Invitational Rotorua - NZL - Women,International,Tennis,3,490
11777,SRL Spring Invitational Kumamoto - JPN,International,Tennis,3,490
11665,ITF Greece F2 - Men Doubles,International,Tennis,3,490
11051,ATP Challenger Manama - Bahrain Men Doubles,International,Tennis,3,490
11903,ITF Tunisia 15A - Women Doubles,International,Tennis,3,490
11731,ITF Slovakia F1 - Men Singles,International,Tennis,3,490
11626,ITF Japan 01A - Women Singles,International,Tennis,3,490
11958,ATP Challenger Morelos - Mexico Men Singles,International,Tennis,3,490
11711,ITF France F7 - Men Singles,International,Tennis,3,490
11576,ITF Spain 04A - Women Doubles,International,Tennis,3,490
11837,ITF Ecuador F1 - Men Doubles,International,Tennis,3,490
12142,ITF Italy 05A - Women Doubles,International,Tennis,3,490
11124,ATP Doha - Qatar Men Singles,International,Tennis,3,490
10951,ATP Challenger Tenerife 3 - Spain Men Singles,International,Tennis,3,490
10953,ITF Tunisia F8 - Men Singles,International,Tennis,3,490
11577,ITF Greece 01A - Women Doubles,International,Tennis,3,490
11833,ITF Turkey 13A - Women Doubles,International,Tennis,3,490
11644,WTA Miami - USA Women Singles,International,Tennis,3,490
10974,ITF India 03A - Women Doubles,International,Tennis,3,490
11860,ATP Monte Carlo - Monaco Men Double,International,Tennis,3,490
11190,ITF Tunisia 08A - Women Doubles,International,Tennis,3,490
11737,WTA 125 San Luis Potosi - Mexico Singles,International,Tennis,3,490
11192,ITF USA F6 - Men Doubles,International,Tennis,3,490
11438,ITF Argentina F3 - Men Singles,International,Tennis,3,490
11532,ITF Tunisia 11A - Women Singles,International,Tennis,3,490
12077,ITF USA F12 - Men Doubles,International,Tennis,3,490
12131,ITF USA 17A - Women Singles,International,Tennis,3,490
10982,ITF Great Britain F2 - Men Doubles,International,Tennis,3,490
11753,ITF Slovenia 09A - Women Doubles,International,Tennis,3,490
11557,ITF USA F8 - Men Singles,International,Tennis,3,490
11964,ITF Indonesia F4 - Men Doubles,International,Tennis,3,490
11789,ATP Marrakech - Morocco Men Double,International,Tennis,3,490
12147,ITF Czech Republic 04A - Women Doubles,International,Tennis,3,490
11822,ITF India F4 - Men Doubles,International,Tennis,3,490
11751,ITF Turkey 12A - Women Doubles,International,Tennis,3,490
11648,ATP Challenger Las Franquesas del Valles - Spain Men Doubles,International,Tennis,3,490
11823,ITF Singapore F1 - Men Doubles,International,Tennis,3,490
11945,ITF Tunisia 16A - Women Singles,International,Tennis,3,490
11158,Dominican Republic F2 Men Singles,International,Tennis,3,490
11236,ATP Acapulco - Mexico Men Double,International,Tennis,3,490
11978,ITF Slovenia 01A - Women Doubles,International,Tennis,3,490
11953,ITF Trinidad & Tobago F1 - Men Singles,International,Tennis,3,490
11673,ITF Japan 01A - Women Doubles,International,Tennis,3,490
11870,ITF Spain F10 - Men Singles,International,Tennis,3,490
11405,SRL Winter Invitational Rize - TUR - Women,International,Tennis,3,490
11166,ITF USA F6 - Men Singles,International,Tennis,3,490
11057,ITF Egypt F4 - Men Singles,International,Tennis,3,490
11443,ITF Tunisia F14 - Men Singles,International,Tennis,3,490
11878,ITF Burundi 02A - Women Singles,International,Tennis,3,490
11573,ITF Croatia F2 - Men Doubles,International,Tennis,3,490
11974,ITF Egypt 12A - Women Doubles,International,Tennis,3,490
11920,WTA Stuttgart - Germany Women Singles,International,Tennis,3,490
11894,ITF Burundi 02A - Women Doubles,International,Tennis,3,490
10639,WTA 125K Cali - Colombia Women Double,International,Tennis,3,490
11429,ITF Turkey F9 - Men Singles,International,Tennis,3,490
11721,ITF Japan F1 - Men Singles,International,Tennis,3,490
10625,ITF Tunisia 05A - Women Doubles,International,Tennis,3,490
11645,ATP Challenger St. Brieuc - France Men Double,International,Tennis,3,490
11832,ITF Egypt 10A - Women Doubles,International,Tennis,3,490
11517,ATP Challenger Szekesfehervar - Hungary Men Singles,International,Tennis,3,490
11243,ITF India 06A - Women Singles,International,Tennis,3,490
11921,ATP Barcelona - Spain Men Double,International,Tennis,3,490
11660,ITF USA F9 - Men Singles,International,Tennis,3,490
11472,ITF Turkey 09A - Women Doubles,International,Tennis,3,490
11519,ITF Turkey F10 - Men Singles,International,Tennis,3,490
11515,ITF India F1 - Men Singles,International,Tennis,3,490
11808,ITF Ecuador F1 - Men Singles,International,Tennis,3,490
11963,ITF USA 13A - Women Singles,International,Tennis,3,490
11775,ATP Houston - USA Men Doubles,International,Tennis,3,490
11276,WTA Austin - USA Women Doubles,International,Tennis,3,490
12055,ITF Indonesia F5 - Men Doubles,International,Tennis,3,490
12093,SRL Spring Invitational Blenheim - NZL - Women,International,Tennis,3,490
11522,ITF France 05A - Women Singles,International,Tennis,3,490
11587,ITF Tunisia 11A - Women Doubles,International,Tennis,3,490
11516,ITF Indonesia 01A - Women Singles,International,Tennis,3,490
11053,ATP Buenos Aires - Argentina Men Doubles,International,Tennis,3,490
10631,ITF Mexico 01A - Women Doubles,International,Tennis,3,490
11544,ATP Challenger Vina del Mar - Chile Men Doubles,International,Tennis,3,490
12051,ITF USA F12 - Men Singles,International,Tennis,3,490
12040,ATP Challenger Savannah - USA Men Singles,International,Tennis,3,490
11179,ITF Turkey F7 - Men Doubles,International,Tennis,3,490
11916,SRL Spring Invitational Dunedin - NZL,International,Tennis,3,490
11679,ITF Slovenia 08A - Women Doubles,International,Tennis,3,490
11743,ITF Japan 02A - Women Doubles,International,Tennis,3,490
12135,ITF Japan 07A - Women Doubles,International,Tennis,3,490
10950,ATP Challenger Vilnius - Lithuania Men Singles,International,Tennis,3,490
11926,ATP Challenger Roseto Degli Abruzzi - Italy Men Doubles,International,Tennis,3,490
11093,ITF USA F5 - Men Doubles,International,Tennis,3,490
11523,ITF South Africa 02A - Women Singles,International,Tennis,3,490
11936,ITF Italy F4 - Men Singles,International,Tennis,3,490
11178,ITF Egypt F5 - Men Doubles,International,Tennis,3,490
11588,ITF Turkey 10A - Women Doubles,International,Tennis,3,490
10615,ITF Tunisia F5 - Men Doubles,International,Tennis,3,490
12119,ITF Great Britain F7 - Men Singles,International,Tennis,3,490
11896,ITF Egypt F12 - Men Doubles,International,Tennis,3,490
11569,ITF Switzerland F1 - Men Doubles,International,Tennis,3,490
10957,ITF Australia 03A - Women Doubles,International,Tennis,3,490
11116,WTA Dubai - UAE Women Singles,International,Tennis,3,490
11904,ITF Switzerland 01A - Women Doubles,International,Tennis,3,490
11632,ATP Challenger Las Franquesas del Valles - Spain Men Singles,International,Tennis,3,490
12060,ITF Italy F5 - Men Doubles,International,Tennis,3,490
11040,ATP Delray Beach - USA Men Singles,International,Tennis,3,490
12146,ITF Cyprus F2 - Men Doubles,International,Tennis,3,490
11924,Banja Luka - Bosnia & Herzegovina Men Doubles,International,Tennis,3,490
12025,ITF Spain F8 - Men Singles,International,Tennis,3,490
11583,ITF Czech Republic 01A - Women Doubles,International,Tennis,3,490
10610,ITF Egypt F2 - Men Singles,International,Tennis,3,490
11467,ITF Turkey F9 - Men Doubles,International,Tennis,3,490
10961,ITF Great Britain 03A - Women Singles,International,Tennis,3,490
10932,SRL Winter Invitational Wellington - NZL - Women,International,Tennis,3,490
11806,ATP Challenger San Luis Potosi - Mexico Men Double,International,Tennis,3,490
11868,ATP Challenger Split - Croatia Men Singles,International,Tennis,3,490
11512,ITF Australia 06A - Women Singles,International,Tennis,3,490
11881,ATP Challenger Sarasota - USA Men Singles,International,Tennis,3,490
11799,ITF Tunisia F18 - Men Singles,International,Tennis,3,490
11586,ITF Egypt 07A - Women Doubles,International,Tennis,3,490
10635,WTA Hua Hin - Thailand Women Double,International,Tennis,3,490
11239,ITF Australia F3 - Men Singles,International,Tennis,3,490
12152,ITF Great Britain F7 - Men Doubles,International,Tennis,3,490
11879,ATP Challenger Sarasota - USA Men Double,International,Tennis,3,490
10959,ITF Tunisia 06A - Women Singles,International,Tennis,3,490
12149,ITF Germany 05A - Women Doubles,International,Tennis,3,490
11962,ITF Italy 03A - Women Singles,International,Tennis,3,490
11135,WTA Dubai - UAE Women Double,International,Tennis,3,490
11874,ITF Egypt 11A - Women Singles,International,Tennis,3,490
12116,ITF Spain F12 - Men Singles,International,Tennis,3,490
11296,ITF France 03A - Women Doubles,International,Tennis,3,490
11092,ITF Great Britain 04A - Women Doubles,International,Tennis,3,490
12112,ITF Croatia F5 - Men Singles,International,Tennis,3,490
11251,ITF Egypt 05A - Women Singles,International,Tennis,3,490
11188,ITF Argentina F1 - Men Doubles,International,Tennis,3,490
11283,ITF Australia 05A - Women Doubles,International,Tennis,3,490
12022,ATP Challenger Rome - Italy Men Singles,International,Tennis,3,490
11442,ATP Challenger Antalya 1 - Turkey Men Doubles,International,Tennis,3,490
10915,ATP Cordoba - Argentina Men Singles,International,Tennis,3,490
11264,ITF Kazakhstan F1 - Men Singles,International,Tennis,3,490
11280,ITF USA 09A - Women Singles,International,Tennis,3,490
11182,ITF Spain 02A - Women Doubles,International,Tennis,3,490
11084,ITF Egypt F4 - Men Doubles,International,Tennis,3,490
11864,ITF Indonesia F3 - Men Singles,International,Tennis,3,490
10620,ITF Egypt 01A - Women Singles,International,Tennis,3,490
11180,ITF Tunisia F12 Men Doubles,International,Tennis,3,490
11250,ITF France 03A - Women Singles,International,Tennis,3,490
10973,ITF India 03A - Women Singles,International,Tennis,3,490
